coef
-0.7780149413964811
0.3474453204806771
0.0
-1.0786261483236306
-0.8397596074824922
-0.27777459886111444
-0.4848947997229426
-0.40148783299201357
-0.9690527039469116
0.10306171014285997
0.018094775492871876
-1.0902522066523337
